puzzle,solution
100000050060050400020809010300070600072091500615040000050013290700000005201780060,137264859968157423524839716389572641472691538615348972856413297743926185291785364
050809006080000350700000000461007893003008540890000002100076005000042687000300400,354829176982761354716534928461257893273698541895413762148976235539142687627385419
300019000590800013102050049071624000000300100003080407006000300715400090030060580,348219756597846213162753849871624935924375168653981427486592371715438692239167584
409008100006400059570009080867003091205000078910785420758900630002037045604050917,429578163386421759571369284867243591245196378913785426758914632192637845634852917
790000030000000100001000008000800704500079000379042805007320056205006080000084207,798415632453268179621937548162853794584679321379142865847321956215796483936584217
960023008201000300080000529700000080002860003096030740120354690650080400039671050,965423178271598364384716529713945286542867913896132745128354697657289431439671852
005728130140965000008300956000009200080100000300602400000000040030580609600000305,965728134143965872728314956514879263286143597397652418859236741431587629672491385
000607390000900415000850060002506100076004000000302086513060000024010600060005901,251647398687923415439851267892576134376184529145392786513469872924718653768235941
040300000200006104063070900008001006900400500000005078309000080710630000600000053,541392867297856134863174925458721396976483512132965478329547681715638249684219753
000042007904300000080005004008631000059200040200000760095064103000193506010500070,563842917974316852182975634748631295659287341231459768895764123427193586316528479
041926350006875010000000080700640020000507900084290060670400800032701000408309500,841926357326875419957134286795648123263517948184293765679452831532781694418369572
708090005409075083053800020000000004530701090000009300300060270080020006070150800,718392465429675183653814927892536714534781692167249358345968271981427536276153849
470036058000079100000080046730020010084060000200307000600000005040000000195002600,472136958568479132319285746736824519984561327251397864623918475847653291195742683
800602090000000000362000841406000000100070020500240003070190006010800050604720080,841632795795481362362957841426319578139578624587246913278195436913864257654723189
209013000003000104510840360070080000900002078850060900190000006700090010006007809,249613587683275194517849362372984651961532478854761923195328746738496215426157839
301586294906702010005100630134057802620013000508604000000000080809001300003268709,371586294946732518285149637134957862627813945598624173762395481859471326413268759
204570001000040502590628000020004000400082009789000040658200407940050000072406980,264573891837941562591628374325794618416382759789165243658219437943857126172436985
590400076240060350700035000320856914650041038810079005000590100100680590905123067,593412876241768359768935241327856914659241738814379625436597182172684593985123467
000504012020100000430000000900000348384002001160840000008200137270010560010000204,896534712725186493431729856952671348384952671167843925648295137273418569519367284
900006380007000040000408090032014000000000053000700600806109000015007900000860037,924576381687391245153428796532614879761982453498753612876139524315247968249865137
170049800069001740458006900000805109030000260980062050005013004700004302000608500,173549826269381745458276931642835179531497268987162453825713694716954382394628517
405030620038100500672540301100086405000075109060014000806423000201607000700800046,415739628938162574672548391127986435384275169569314782856423917241697853793851246
590078000702060004004501390470000503286703409000080026605000100048230075900100638,593478261712369854864521397479612583286753419351984726635897142148236975927145638
690207803780040290123090407030600082008403170000105000800902700310054620570861349,694217853785346291123598467431679582958423176267185934846932715319754628572861349
009572804000894071874361009198237465705100002403680017051028096946713200287956103,619572834532894671874361529198237465765149382423685917351428796946713258287956143
008040017200091046000000000104300070803200491070410000700130005001580023630070180,398645217257891346416723859124369578863257491579418632782134965941586723635972184
